nu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2.1,0.18944822818336426,0.03205162728998895,1.0116296305054595,582.6144083244673,0.8584542274475098,0.16611146456263187,0.026338719606089658,1.0074088760078792,521.4533538436436,0.8386683464050293,0.26594149636026776,0.04011562602496036,1.0153254491499437,656.9725064795296,0.881803035736084,0.2148024502487521,0.12860517304472313,0.03083918011828194,0.033496047438299564,0.015512555929709603,0.004537969535468796,2.795057354748867,3.9628938378785676
3.0,0.11286000028605855,0.027971059315251744,1.0075929354190292,631.8226810417445,0.8538243770599365,0.08566398808945944,0.019312568932088197,1.0063438694949487,581.1252176794769,0.8399214744567871,0.14736422414436623,0.039561065178058755,1.010291633483557,693.2729595393353,0.8648030757904053,0.1196545668140708,0.06341281267752052,0.018265020324003338,0.03052478044753971,0.014739660237809598,0.004485257536436248,3.0792056695737187,3.519334192406742
4.0,0.09930583143023845,0.03033181222482204,1.0082155427498198,689.9446214007542,0.8572685718536377,0.07823515946286598,0.023954335107578727,1.006171660811811,619.3552559175181,0.8405132293701172,0.11154243777724206,0.042264648232457,1.0154987005592429,752.0819628637562,0.8715910911560059,0.09813914636633378,0.045996774545320813,0.01049228574854414,0.03360101483310077,0.014944570908715952,0.004971571990495845,4.969591285506878,3.752624715090185
5.0,0.08010187419584566,0.03053242762551352,1.0069517856626082,723.6189133377977,0.8625986576080322,0.05821051700824528,0.020880433505255935,1.0049169668257614,671.57471715075,0.8433284759521484,0.10819306787515386,0.04286470408602092,1.0090432674226988,803.6227659194839,0.872370719909668,0.08390209413180143,0.042160820855327276,0.012256521243171182,0.032777972317231015,0.014102273933413139,0.006007943991272873,3.4056379006996487,3.1085007468355497
30.0,0.042196045852639724,0.020516081301322153,1.004530241492374,880.6445773870843,0.8612494468688965,0.0328042351152777,0.011542537415570299,1.003708777074974,827.5191132336522,0.8389334678649902,0.06222615820863692,0.03341132537516895,1.0064624196458916,948.6549831604667,0.8676965236663818,0.05047698817289234,0.031036381868222038,0.013175788599006068,0.022591120579249006,0.013491522421840842,0.006259841637938139,1.475479525084125,1.4536467028589848
