mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.21605891005193395,1.0435072383431188,159.69866953790145,"[920054, 806619, 814474, 651734]"
"(0, 5)",DEMetro,0.392759825411378,1.0263718248089693,74.36280330829251,"[920054, 806619, 814474, 651734]"
"(0, 6)",DEMetro,0.9711485667051836,1.2088710637402065,14.258433657967512,"[920054, 806619, 814474, 651734]"
"(0, 7)",DEMetro,3.3889533451858194,1.0282331990974412,160.37199668125672,"[920054, 806619, 814474, 651734]"
"(0, 8)",DEMetro,1.028287252054075,1.1134440688965406,33.37526381691866,"[920054, 806619, 814474, 651734]"
