mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,0.2243326680655282,1.2828195360504606,10.5385997577977,"[568683, 585651, 963144, 520556]",8
"(0, 10)",HMC,1.6775482992064161,1.0000342979720982,31488.69745349307,"[568683, 585651, 963144, 520556]",10
"(0, 15)",HMC,2.495512707488003,1.0000688155155137,27940.978615146872,"[568683, 585651, 963144, 520556]",15
"(0, 20)",HMC,3.288629231650929,1.0000557085679154,29410.328931847424,"[568683, 585651, 963144, 520556]",20
