mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
"(10, -10)",Metro,5.315552974785959,164.1885567094332,1.5667021334673101,17.43880755862956,7.392412424087524
"(20, 20)",Metro,7.313302923139124,121.76636869362113,1.0087834547959107,1262.938953054211,7.25261116027832
"(5, 5)",Metro,4.252704340325409,97.11366041192036,1.0609840254496876,140.30350765062877,7.856902122497559
"(50, -50)",Metro,24.916660240193618,131.31530231267712,1.4232860893639254,20.47090647299829,8.210468530654907
