Row,Metropolis,DEMetropolisZ,HMC,SMC
Correlation ↔ Mode distance,1.2928734024365744,1.0354157388210297,3.975107717514038,7.463216964403788
Correlation ↔ Tail weight (ν),0.7777744650840759,0.6460392594337463,3.0237680196762087,2.8454805374145504
Dimension ↔ Correlation,3.523993575572968,0.5945719480514526,3.074592638015747,13.151487326622009
Dimension ↔ Mode distance,6.706828747193018,1.0388566215833028,4.191872954368591,17.277858086427052
Dimension ↔ Tail weight (ν),3.5778733611106874,0.6468279957771301,3.1783477663993835,4.372591400146485
Tail weight (ν) ↔ Mode distance,1.3791597465674084,1.1128572523593903,4.1031813780466715,4.404006677865982
