Row,Metropolis,DEMetropolisZ,HMC,SMC
Correlation ↔ Mode distance,3.793953185434365,3.8586771408556273,3.8498147708165877,0.08280114467984495
Correlation ↔ Tail weight (ν),0.2613517750903381,0.1774043112969804,0.11578539848202275,0.2616384343739884
Dimension ↔ Correlation,0.23925369493976306,7.62840676415091,0.04970061665908368,0.02506843338137404
Dimension ↔ Mode distance,1.2817780364993476,7.4667099413739075,1.350328392516665,0.043429344108934016
Dimension ↔ Tail weight (ν),0.23306243168040175,5.608819966100292,0.12789213720227094,19.302579468400644
Tail weight (ν) ↔ Mode distance,1.3135483949637383,1.569217763432325,1.5397440264806854,0.346312080531332
