Row,Metropolis,DEMetropolisZ,HMC,SMC
Corr ↔ MM,73.93434090848132,71.49726806175062,78.94217867506995,0.045513392865413636
Corr ↔ Tail,11.42125024565295,4.433434106273304,1.948418401302963,7.167448365444895
Dim ↔ Corr,40.227260779524485,1833.7249558187634,4.9847876465626975,0.09989648442456962
Dim ↔ MM,93.38963158370083,1470.7229973710216,112.03142098803883,0.06829933006449208
Dim ↔ Tail,16.95106856864465,429.86574617232435,7.585488564720013,1597.6957402057778
Tail ↔ MM,21.838166453923776,25.80713108127368,24.634143848159614,3.5834728532704623
