dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-2.8298623840014474,0.00836775518126169,-0.516659820784313
5,-13.234799563704783,8.09418835955975e-14,-2.416332755033547
10,-28.509515160228716,9.192001734219851e-23,-5.205101518930926
15,-44.96964742630479,2.2404305702670284e-28,-8.21029676614709
30,-84.9184521008108,2.5482968680253646e-36,-15.503917254678678
