dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,3.316503371585044,0.0024597848276354307,0.6055079028863555
5,-5.8320150743374874,2.5276947587572066e-06,-1.0647754039749366
10,-14.100984356406101,1.6358300885817514e-14,-2.574475738343696
15,-21.720971905097876,1.7327040587301778e-19,-3.9656887611193565
30,-38.96079778831342,1.3434774464259975e-26,-7.113235935685549
