dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,7.16070207335054,6.998858452324083e-08,1.307359351049368
5,13.239186824175366,8.027361399911539e-14,2.41713375554201
10,28.404346830253715,1.0195261464794509e-22,5.185900496710108
15,45.02151599911209,2.167761850029379e-28,8.219766628597808
30,85.9024815536926,1.826839958965473e-36,15.683575630876287
