dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-6.40619885528711,5.259616127719599e-07,-1.169606540301508
5,-9.890341305262343,8.470700181493544e-11,-1.8057210114390911
8,-9.171747800279768,4.518590325030724e-10,-1.6745243873205387
12,-12.250941701782097,5.471194134493314e-13,-2.236705706915594
15,-15.436995950326937,1.5977610085462445e-15,-2.818396967369987
30,-18.841018123266835,8.225147322272932e-18,-3.4398835441589655
