mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.11663061000776151,1.005952228535715,258.1900639717929,"[675486, 315776, 483526, 108074]",8
"(0, 10)",Metro,1.0327706839247994,1.1393581677279767,19.980645878694386,"[675486, 315776, 483526, 108074]",10
"(0, 15)",Metro,0.06694370184409429,1.734072251544601,6.048029048551647,"[675486, 315776, 483526, 108074]",15
"(0, 20)",Metro,0.03496086368798679,1.7336921892914974,6.067918862366524,"[675486, 315776, 483526, 108074]",20
