mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.03745928525983698,1.0145045676259075,1310.8136055407188,5.614451169967651
6,HMC,0.32794973605577393,1.065948826114711,200.07847526153515,5.71898889541626
7,HMC,0.46086175515718103,1.1370937801624863,99.20615794012447,5.728468418121338
8,HMC,0.7116319927206514,1.3033342399771017,50.13488586752171,5.847527503967285
9,HMC,2.7845877478580263,1.6024670135242174,33.28133594433646,5.717340707778931
10,HMC,4.016704544645612,1.6748827537064,31.613421118179218,5.754360914230347
11,HMC,4.097502669158737,1.6659027197904457,31.80358060987672,5.678136587142944
12,HMC,4.80312901729118,1.6734730961773998,31.873833158106596,5.670018434524536
13,HMC,5.153180694307945,1.6733058652986912,31.75132330037285,5.8796892166137695
14,HMC,5.602872125034146,1.6751900932726749,31.56165587456522,5.945019006729126
15,HMC,5.992120703739184,1.6747889741827802,31.59135900769155,5.6325812339782715
16,HMC,6.350009814587866,1.6743977379129698,31.598399423680892,5.816250324249268
17,HMC,6.802558641732832,1.6744793649273342,31.57589600917694,5.651263475418091
18,HMC,7.204128064001023,1.6740562994432242,31.64178646041728,5.747121334075928
19,HMC,7.6177940957538635,1.6740241695404545,31.69429348247238,5.904921293258667
20,HMC,8.006087054307411,1.6741047556865885,31.62982396994651,5.6184070110321045
