mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(4.618802, 0.0)",0.09429904103462718,0.022431900610854556,1.000451560631956,3815.473078574806,4.610120534896851,0.07516406225981986,0.02026887089871194,1.000342294856793,3806.890090487279,4.446415424346924,0.10037651636232528,0.023177751997339145,1.0004939405892777,3827.5773076283185,4.976341605186462,0.08559403873655437,0.06142090609961228,0.008178473059679652,0.02148711506041587,0.01985941555741227,0.004652293339299126,2.955702422756277,0.3498703508770613
