mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,4.006876580028272,0.022000547331617264,1.0013109338387205,1739.6256481120809,2.0052602291107178,2.706981224007742,0.021981280283070337,1.0012525710041764,1683.9391102414913,1.9768171310424805,4.131556021729271,0.023741809222914814,1.0017748427976763,1745.5362150396536,2.2596110105514526,3.2233993038152513,3.3470033931961685,1.3412382301657209,0.02314854389345101,0.02077657527502955,0.0006623131050567515,-0.09215670013047933,3.5813403061354427
