mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.06310890909280484,1.0403220615269848,187.5881545768517,"[222283, 979315, 450199, 744718]",8
"(0, 10)",Metro,3.1909767451876734,1.0705307066168022,56.40907133370458,"[222283, 979315, 450199, 744718]",10
"(0, 15)",Metro,3.6912390178942016,1.5281845309512205,7.1230055702721575,"[222283, 979315, 450199, 744718]",15
"(0, 20)",Metro,4.970603524411404,1.528555781977617,7.126945502803188,"[222283, 979315, 450199, 744718]",20
