dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-6.7318602360304265,2.186513650117014e-07,-1.2290639017486389
3,-5.7713195665623775,2.9880068491597544e-06,-1.0536939710590507
5,-8.422948302417954,2.7798707303727846e-09,-1.5378129286447195
8,-13.87401585754053,2.469265657715522e-14,-2.5330371494531096
15,-14.434028569277643,9.020441213834083e-15,-2.6352810143557948
30,-11.305299813385647,3.803079124826128e-12,-2.064055909050088
