dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,1.7814050402087875,0.21679674639954263,1.0284946795002996
3,2.2543242412804396,0.15289137995193278,1.3015347075439607
10,4.1394512778836265,0.05370205614025245,2.389913309583452
30,21.3878952205151,0.0021789268648558127,12.348307062963904
50,2.9573013420280594,0.09784821188060037,1.7073987258947416
