mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.13003146361201817,1.0063808807978154,2221.0055326242236,5.048479318618774
6,Metro,0.041686104164946815,1.0256897309023678,1025.362125770016,4.514836549758911
7,Metro,0.07471072046853384,1.0542036958021188,289.2886372881677,4.678843259811401
8,Metro,0.4980091480971188,1.1379983817029493,104.52591601680278,4.744297504425049
9,Metro,0.40410045326442956,1.2441612070264636,60.69718151757801,4.819335460662842
10,Metro,0.5583439999993899,1.4276449823567152,40.45909344197025,4.672255516052246
11,Metro,0.34081902679626147,1.663149885895728,31.899237794900923,4.640327453613281
12,Metro,0.23876149384914735,1.659546624542803,31.964251683828248,4.7527756690979
13,Metro,0.044117410086531264,1.6795724723257222,31.70070628822809,4.551170825958252
14,Metro,0.045456153350357444,1.6795724723257222,31.70070628822809,4.551915407180786
15,Metro,0.04782149717480964,1.6795724723257222,31.70070628822809,4.5675270557403564
16,Metro,0.1460941407942954,1.6795724723257222,31.70070628822809,4.656838417053223
17,Metro,0.042919812562705065,1.6795724723257222,31.70070628822809,4.544466972351074
18,Metro,0.056309844225157855,1.6795724723257222,31.70070628822809,4.6122705936431885
19,Metro,0.06444089488228776,1.6795724723257222,31.70070628822809,4.604329824447632
20,Metro,0.03305426799876593,1.6795724723257222,31.70070628822809,4.886077642440796
