dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,7.168568994672133,4.79400892527413e-06,1.8509165555002676
3,6.288919014901394,1.9920564003815357e-05,1.6237919073573501
5,6.778406089867296,8.901543578715451e-06,1.7501769266591316
8,7.7711420446418815,1.916744749370768e-06,2.0065002479940173
15,10.498815870350617,5.094853164484103e-08,2.7107826013844045
30,7.589552707312827,2.5143703499114607e-06,1.959614082705733
