dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,2.4996798029337692,0.025482422938239234,0.6454145498409017
3,-2.272592777186512,0.039339541146873866,-0.5867809319169749
5,-5.187712267118458,0.00013764509663054925,-1.339461547697714
8,-9.881971659139758,1.0819193068216688e-07,-2.5515141109027972
15,-18.49812173205968,3.089836768964261e-11,-4.776194493625642
30,-24.837282981597834,5.605365006338433e-13,-6.41295889018462
