dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,2.88770696844409,0.011928262954179026,0.7456027331674044
3,-2.614062940410249,0.020410710016099103,-0.6749481489431256
5,-5.97069957843475,3.4231446765779216e-05,-1.5416280021656952
8,-11.992692554781431,9.426748026953248e-09,-3.0964999027236106
15,-17.550595299851683,6.269563280463278e-11,-4.531544220823449
30,-29.955850269923026,4.2575169122378926e-14,-7.734567281126322
