nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.390731984018284,1.0094920367089406,1120.0776564485707,2.1892170906066895
2,DEMetro,0.1410914061943409,1.0078941692277221,1341.0480817645991,2.3776230812072754
3,DEMetro,0.09169486406960664,1.0069452786523265,1239.663452652371,2.2548182010650635
5,DEMetro,0.044688399928438136,1.0088881281021005,1475.4281690281787,2.5214574337005615
30,DEMetro,0.053744387640598856,1.0025794489899502,2521.664038753983,2.526602029800415
