means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,5.76352313586248,1.0569323737309715,66.9165223443269,12
"(5, -5)",DEMetro,4.869224762476106,1.0490995190281256,97.51608169800882,10
