a,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,0.18686642950059068,1.0039259796182316,6789.42731033167,13.385724306106567
2,HMC,0.07634831141967195,1.0026536018797254,9219.5684364074,12.656093835830688
3,HMC,0.09153920559591586,1.002493900650377,7346.038386217334,12.88437557220459
5,HMC,0.06088747027699798,1.0052328622702962,5134.421498635871,14.179813146591187
