mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-0.08682874969064044,0.9320372995035096,-0.02241908676825752
8,1.2053660135432473,0.24804093989298936,0.311224166435828
10,1.1639225321574138,0.2639082682205701,0.30052350555474866
12,0.8930596042123069,0.38691920896774057,0.23058699828565676
15,2.248598941534281,0.041162492577764255,0.5805857501907931
18,2.3119918620238744,0.03651005257394551,0.5969537318790361
