mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-2.3163780501081552,0.03620721135128475,-0.5980862407726196
8,1.2517535241280318,0.23117061513095977,0.32320137016695405
10,0.6394424725306123,0.5328593673381764,0.16510333646458367
12,1.5758246626390653,0.13738806518471877,0.4068761783296014
15,2.8409584346184134,0.013081099180903595,0.7335323136363071
18,1.3860781501138826,0.18740427554936379,0.3578838394622034
