mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.028328363972439617,1.0156759097567671,1385.22191078032,6.149184942245483
6,HMC,0.141134462060455,1.060135047313934,262.769054331196,6.026116371154785
7,HMC,0.2502800678166278,1.145543425163419,94.72304302073245,5.923467397689819
8,HMC,0.5593350739496841,1.2796702761987666,53.661416467461834,5.949906349182129
9,HMC,2.518340537197191,1.6131401918671107,33.05699237755889,5.87372088432312
10,HMC,2.5270933639999824,1.601544230064121,33.68249489601547,5.857622861862183
11,HMC,4.411525419267876,1.6736278268585534,31.64266061635701,6.2110490798950195
12,HMC,4.825162087998636,1.673600305930548,31.58031786352298,5.851041316986084
13,HMC,3.878182771742074,1.6399536040338643,32.41968537169012,5.9213197231292725
14,HMC,4.217828542307159,1.6409822973125974,32.33680934683465,5.884684324264526
15,HMC,3.734852703261847,1.6020770557473194,33.473385409421,5.820053577423096
16,HMC,3.95718281919331,1.601142381588764,33.43596987682209,6.157050609588623
17,HMC,3.4257620870639256,1.5474674099226833,35.0366012604771,5.82263708114624
18,HMC,5.428556352338457,1.6416289486988047,32.37864730193992,5.835558176040649
19,HMC,6.666065837884946,1.6662786628606767,31.809942043845716,5.955761194229126
20,HMC,9.020568681395421,1.666196941330196,31.796583876571944,5.803369760513306
