mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.061075689493142585,1.0096564543654276,2185.6998613363617,7.043281316757202
6,DEMetro,0.0711859196845595,1.0119767810377973,1713.1306102640717,6.9199912548065186
7,DEMetro,0.1405809695653321,1.0234676101990108,890.7322754409679,6.902099132537842
8,DEMetro,0.30508539707883253,1.039976845036648,623.6762905487092,7.431733131408691
9,DEMetro,0.2911186666615674,1.0554805222816304,384.6013755531226,7.713608264923096
10,DEMetro,0.5882593145968571,1.1258938152860365,121.40857974649924,6.8633129596710205
11,DEMetro,0.3094371279386593,1.137169395727392,97.90635611751453,7.08245849609375
12,DEMetro,0.3409929399356784,1.228436159108402,62.46447345984906,7.032480955123901
13,DEMetro,0.808057423385591,1.2669193046593978,55.00181197992578,7.307964086532593
14,DEMetro,1.6359563680894431,1.4316526733963382,41.44856513811564,7.2636120319366455
15,DEMetro,2.44823962435774,1.4556339832813214,39.67184666256749,7.052885055541992
16,DEMetro,2.540018958738746,1.5618468722241425,34.932817412983745,6.909939289093018
17,DEMetro,2.632146207508498,1.5810902596105447,34.406759574033394,7.162040948867798
18,DEMetro,5.16158424540952,1.6562188559134188,32.10470707008145,6.7475974559783936
19,DEMetro,4.7985992868108625,1.6789291175081824,31.805638950643306,7.980035066604614
20,DEMetro,6.00916982375039,1.6907453072484964,31.62918176510287,6.814623594284058
