nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
4,-1.8091078982640985,0.16814049474580312,-0.9045539491320492
10,-2.315396770991755,0.1035187246243277,-1.1576983854958776
