nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,4.600485014813325,1.1387253299300202,53.777041013500394,16.0471134185791
2,HMC,0.140895925118098,1.0472555941796065,204.49572954904508,12.311898469924927
5,HMC,0.23514234135122117,1.08432987602055,100.54324522523748,9.460425615310669
10,HMC,1.1181051105022863,1.1664224788223578,41.989206619650254,8.816684246063232
