correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-7.1549438287651554,8.440268230351159e-07,-1.59989407763115
0.3,-2.755212835657581,0.012591810548401581,-0.6160843193010308
0.5,-5.749044254104513,1.5356227272931855e-05,-1.2855253757832266
0.9,-2.409339982307081,0.026289029535175822,-0.5387447981346773
0.99,-2.0413261504317934,0.05535550109906939,-0.45645440366134515
