mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.08056431193649072,1.0082143338236063,2439.2151454380787,7.235604763031006
6,DEMetro,0.04982675258578789,1.0083676869731786,1828.0086367138601,7.13297963142395
7,DEMetro,0.1316660054183933,1.01447028219687,1170.8053033038832,7.474068641662598
8,DEMetro,0.10752128702339306,1.0362837120077473,640.4838155343072,7.9219887256622314
9,DEMetro,0.12813759478762646,1.0462486241418747,323.3926048262931,7.149493217468262
10,DEMetro,0.519654938881375,1.1194095506306192,125.44588252688264,6.714244604110718
11,DEMetro,0.44620999969745484,1.1649791995280594,90.87632280211152,7.181954622268677
12,DEMetro,2.043111627011962,1.182271597414802,77.16319505729368,7.1972410678863525
13,DEMetro,0.4285945284166809,1.3430724756473629,46.43272681422673,6.958365201950073
14,DEMetro,0.13498240300008582,1.5044224782776934,37.92404534406371,7.055251836776733
15,DEMetro,1.7226820544290171,1.6041232611359395,33.925704774797666,6.979839324951172
16,DEMetro,1.7350534361452568,1.650928615411522,32.494893215090116,7.772234201431274
17,DEMetro,1.2252565936699968,1.5601792561183818,35.131930303668774,7.236469507217407
18,DEMetro,1.7866483934197823,1.6556725675771746,32.37474764772608,7.1078526973724365
19,DEMetro,1.891062277763527,1.659148118400842,32.080189114720376,7.026196718215942
20,DEMetro,3.971865744646376,1.5619594961403176,34.81974360537053,7.128288507461548
