run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
29,2,HMC,0.03042963708430381,0.0217569457986576,1.0035279484653215,1098.4546026638004,1.9615976810455322
29,5,HMC,0.03824141631796635,0.03149991480730495,1.0066618445390132,558.3335746530365,2.0902953147888184
29,10,HMC,0.060536370412183016,0.03399755282038828,1.0098515563234887,372.40484321540475,2.2561404705047607
29,15,HMC,0.09659731703639046,0.03779999151651419,1.0152180733346565,259.6022288082566,2.484745740890503
29,20,HMC,0.09287449331311091,0.02634996826819611,1.057049372981315,225.52110103640672,2.3862366676330566
