dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-2.1456758570048375,0.04991731329163211,-0.5540111240359374
5,-24.988261467745716,5.158443471146554e-13,-6.451941367683711
10,-52.37319346781696,1.8280449836832005e-17,-13.52270040590361
15,-51.68725212130711,2.1966394039149833e-17,-13.345591111803094
30,-81.73629795913077,3.666467726500397e-20,-21.104221385090714
