dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,4.010565332458276,0.0012890689875194232,1.035523516099181
5,8.773816927145045,4.601196572223716e-07,2.2653897894336996
10,4.885089694796757,0.00024091370636854855,1.2613247355118207
15,5.544162275483901,7.229914634503951e-05,1.4314965441080376
30,5.662749561258733,5.8581897444556014e-05,1.4621156496332286
