dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-0.7620190039500584,0.45869477342163445,-0.19675246078614267
5,-5.012192660232302,0.0001901683515871868,-1.2941425800708504
10,-16.120535898767127,1.954951838398316e-10,-4.162304471190926
15,-19.28716552038018,1.757760447376432e-11,-4.97992472373189
30,-51.69079347127813,2.194543736058983e-17,-13.346505484433816
