mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
0,0.010530627324808339,1.0007931537010835,17011.825882343583,5.558242869377136,0.002722968270420677,0.00020310486662346717,350.84156515039626,0.07405914887972624
2,0.012111173537780582,1.0007931537010835,17011.825882343583,5.614986705780029,0.005531911902189289,0.00020310486662346717,350.84156515039626,0.08504018480664154
5,0.013403347707426752,1.0007931537010835,17011.825882343583,5.62200894355774,0.005282147613266162,0.00020310486662346717,350.84156515039626,0.05304738929123629
10,0.00878256054414991,1.0007931537120096,17011.825968109126,5.633999919891357,0.0031973947454057004,0.00020310485635432446,350.84166186707523,0.08417157944685508
