correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,12.157804309943229,6.592239756367298e-13,2.219701223429812
0.3,9.766878638702504,1.1239750879248858e-10,1.7831799156109036
0.5,7.103667661945031,8.134222511001581e-08,1.2969463398224255
0.9,5.915533946659152,2.008660020007375e-06,1.0800237940909265
0.99,5.117960235910334,1.8274618495114988e-05,0.9344074232075171
