correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-99.03052272457617,2.99551583613833e-38,-18.080417059259442
0.3,-84.6040470062557,2.836516219857801e-36,-15.446515000517888
0.5,-91.94631364863515,2.5609709376426725e-37,-16.787023354934203
0.9,-66.17882401377791,3.3938813998553015e-33,-12.082544913836914
0.99,-58.27021415231399,1.3243053076112534e-31,-10.638636907293048
