dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-3.493995942929286,0.0015486886523504145,-0.637913464591301
5,-9.682208139651786,1.3661418534913752e-10,-1.767721268182471
8,-11.784227152564538,1.4061620194508812e-12,-2.1514956780748236
12,-14.027114370928496,1.869397786788896e-14,-2.560988985887475
15,-17.02026692050263,1.2366935361360885e-16,-3.1074613757060923
30,-25.27469086365264,2.6503810860437226e-21,-4.614506106664093
