dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,9.875205571524281,8.768639350784996e-11,1.8029576171748483
5,9.968680867069887,7.086328179529535e-11,1.8200237931547785
8,11.885458773162652,1.1433930398941143e-12,2.169977958786287
12,14.249312696242209,1.2532527204133726e-14,2.601556664225539
15,16.720601987644862,1.976764754774229e-16,3.0527502945662692
30,24.230301710935283,8.541407290321467e-21,4.423827607411758
