dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-4.895663456527659,3.389953268924836e-05,-0.8938217696979703
5,-9.853960481287633,9.205060086782442e-11,-1.7990788121219
8,-11.863683890193125,1.1952992008544718e-12,-2.166002427256472
12,-14.215308395801223,1.3319316338766342e-14,-2.5953483567576354
15,-16.701911306889677,2.0359103896947536e-16,-3.049337858744688
30,-24.206882970892625,8.773092422867033e-21,-4.419551950015188
