correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-29.434089160611794,5.4253203710945177e-14,-7.599849141988915
0.3,-4.900003754973823,0.00023429475094954933,-1.2651755292911615
0.5,-20.32519087967689,8.64057421853064e-12,-5.247941719031697
0.9,-10.531436616647783,4.900705290567442e-08,-2.719205241861056
0.95,-16.22465356587797,1.7941462177446925e-10,-4.18918753724201
0.99,-1.0074198395038172,0.3308285341462869,-0.26011468406914884
