correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-16.03032546398749,2.1067424644749134e-10,-4.139012237087216
0.3,-17.191746505863883,8.272174530344175e-11,-4.438889860628691
0.5,-33.906478788350455,7.683642664902492e-15,-8.754615178387755
0.9,-24.3130536391355,7.50848169611388e-13,-6.277603455987961
0.95,-27.315836744159675,1.5178795095299368e-13,-7.052918719856737
0.99,-20.29113362525027,8.839449043064492e-12,-5.239148173750909
