correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-14.277531981166973,9.761715014769759e-10,-3.686442905866898
0.3,-12.07303102207678,8.652167812651512e-09,-3.117243205783258
0.5,-8.82260454901174,4.305288947973555e-07,-2.277986699233084
0.9,-11.782078290969979,1.182981795383299e-08,-3.042119533642578
0.95,-10.085512526373263,8.405466442643848e-08,-2.6040681368406626
0.99,-5.098253686984526,0.00016221513118139236,-1.3163634416287753
