correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,1.7517390766619358,0.10168434118080277,0.45229708472082897
0.3,5.856531040717576,4.171263539785247e-05,1.5121498124830643
0.5,1.6703256845089904,0.11705109225993449,0.43127623725638825
0.9,3.2806901412540284,0.005468399578114402,0.8470705520762473
0.95,4.884757158769781,0.00024106347562635302,1.2612388750788546
0.99,6.459802889854594,1.4981333646204805e-05,1.6679139341459592
