mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 10)",HMC,0.030724229660681127,1.7343862175569726,6.07482528356675,"[971988, 57189, 535734, 561526]"
"(0, 15)",HMC,0.062127878097645736,1.7332062475837386,6.060734655156879,"[971988, 57189, 535734, 561526]"
"(0, 20)",HMC,0.029756166058920102,1.7337117443107404,6.066955267996488,"[971988, 57189, 535734, 561526]"
"(0, 8)",HMC,1.4239705020758147,1.4295452536563904,8.074596430689631,"[971988, 57189, 535734, 561526]"
