mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 10)",DEMetro,5.01788892369961,1.0055958580648625,648.272968912614,"[971988, 57189, 535734, 561526]"
"(0, 15)",DEMetro,7.493414184730898,1.0027229725949267,1183.5460907606457,"[971988, 57189, 535734, 561526]"
"(0, 20)",DEMetro,0.6904013438191051,1.3249242172907543,10.330479526694702,"[971988, 57189, 535734, 561526]"
"(0, 8)",DEMetro,3.306217927169921,1.0314701358329241,178.7247700406601,"[971988, 57189, 535734, 561526]"
