nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-5.235401690192131,1.3185622663299976e-05,-0.9558492011063012
3.0,2.6868204949866303,0.011816193442355658,0.4905440643571245
4.0,3.4674518667605936,0.0016604107093121287,0.6330672014960582
10.0,3.512167673427475,0.0014764394006368624,0.6412311534922218
50.0,4.286003456359982,0.00018312188764496446,0.782513591531157
