mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,0.4258962321138798,0.6766584139559796,0.10996593427930298
8,0.9519720538642339,0.3572584984465704,0.24579812737806986
10,-0.11531952954865829,0.9098295677482199,-0.02977537449562851
12,-1.671530094893911,0.1168097363345377,-0.43158721468057465
15,1.571705225679215,0.13833966867745143,0.4058125442801846
18,0.6531291417830152,0.5242547604393198,0.1686372192698907
