mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,3.400083380282136,0.00198007550265027,0.6207674549263139
4,3.8772703161915407,0.000557715709691767,0.7078894712410982
6,3.5146082269617933,0.0014669882422187867,0.6416767355667369
8,4.616704205743691,7.351603482327844e-05,0.8428910116049303
10,4.124365112701014,0.0002851271042496705,0.753002602537894
12,4.024168443755264,0.0003746366562283131,0.7347092772817392
