nu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2.1,0.398838317303838,0.0314118588130092,,,4.824795603752136,0.2873516488351668,0.02790114274263328,,,4.798686623573303,0.48050721718666056,0.03647252436103077,,,4.86721795797348,0.555058065610599,0.11819299438038425,0.028316893800595405,0.03352798042875676,0.022306432656093826,0.0006021020420705521,15.427718672343541,18.6372856901024
3.0,0.1739807683479908,0.028016689351575683,,,4.824511647224426,0.1259981993389508,0.025823960454529275,,,4.808834373950958,0.2644049318263439,0.030594088170096134,,,4.835078060626984,0.19905681980579612,0.06580857215780439,0.007561154801551686,0.02911131682800921,0.022098761806699802,0.0006156146203343283,17.62273768295906,11.391144377794387
4.0,0.12437726907563604,0.026251192670465114,,,4.823598861694336,0.10094003669973198,0.025385243493105406,,,4.800252318382263,0.1429350300141711,0.028103836453401247,,,4.845953404903412,0.13316532336921408,0.04856709396575701,0.003052636429783488,0.027232956323201586,0.022328957197572333,0.0006899493976718741,27.713169042360313,7.107766369790347
5.0,0.09413542431006289,0.0254182039335063,,,4.81511116027832,0.07818546591804315,0.02439000765676294,,,4.797705709934235,0.12988823963512738,0.027228153693224365,,,4.844292521476746,0.112873425621043,0.042630049081016634,0.0025805585690784894,0.026536208569941495,0.022352121921316574,0.0007412097068578311,27.220221769703944,5.644943138106334
30.0,0.05211821220408795,0.023218007094856247,,,4.817137837409973,0.049433728627555566,0.023026784492931753,,,4.798128545284271,0.05599979362921534,0.023507267959328945,,,4.853527784347534,0.05322354550837115,0.03046211181467034,0.0019302818152181487,0.023240437320567364,0.02237494099807985,0.0007489174846667383,11.79176714729007,1.1556631273906643
