mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.04387696702929014,1.0066077780675258,1953.7461953330237,4.44677734375
6,Metro,0.09287357360783063,1.0209786471137676,772.8404234136334,4.727981805801392
7,Metro,0.04914859731728759,1.0461978787992352,296.2986273704833,4.781787872314453
8,Metro,0.6000716457996798,1.1481776644361015,90.17331917311435,4.756176948547363
9,Metro,0.7940414053021143,1.2830736701104681,55.319439112173285,4.4673707485198975
10,Metro,1.4658640925853041,1.3996516952671605,42.541035939217345,4.511070489883423
11,Metro,2.1758803898170544,1.4944702565024282,37.15470539197865,4.596108436584473
12,Metro,2.8619912904795517,1.4805134496602057,37.56729303175767,4.731748819351196
13,Metro,3.2665260821125153,1.4897218251909554,37.37409444882494,4.49045467376709
14,Metro,3.5342272396098133,1.4887943006909008,37.29975731029907,4.769457817077637
15,Metro,3.766467395209696,1.4878814354282224,37.351880292375036,4.79583477973938
16,Metro,4.146960531544174,1.4884570669062829,37.246469716438135,4.779992341995239
17,Metro,4.252547333689445,1.4886644268283433,37.44425686504972,4.558964014053345
18,Metro,4.535392840853872,1.487915291562292,37.47359700467278,4.5806872844696045
19,Metro,4.7926221502951645,1.488057886765943,37.41541708426481,4.516347885131836
20,Metro,5.001588851381936,1.4884564087570074,37.43608215164725,4.65185546875
