dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,7.28279286922337,5.079397610810972e-08,1.3296499787038036
3,5.096126030855129,1.9418124047955253e-05,0.9304210609962075
5,7.039282685740289,9.642975971922086e-08,1.2851913052118351
8,8.048633331036386,7.085940743834626e-09,1.469472677498858
15,10.965387575228913,7.835069027780454e-12,2.001996708913251
30,17.293739855634758,8.10841979994501e-17,3.157390474185764
