dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-4.9697994170526405,2.7587665171762748e-05,-0.9073570823319186
3,-7.425459214119758,3.5002349142336654e-08,-1.355697170469325
5,-19.46812293584614,3.404240395512864e-18,-3.5543766947488766
8,-16.61730152303227,2.3273723618446545e-16,-3.0338902963432424
15,-28.300116265174076,1.130157765476079e-22,-5.166870686151565
30,-39.61038713805635,8.38864650707965e-27,-7.231834182341988
