dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-5.466655099493148,6.939541588898566e-06,-0.9980701040310151
3,-4.168384431885913,0.0002528051708172275,-0.7610393938990905
5,-6.385192648949258,5.567905592835653e-07,-1.1657713492818913
8,-7.997798306704312,8.057338100387864e-09,-1.4601915143195243
15,-14.485011791948997,8.242452436197985e-15,-2.6445892347262645
30,-19.210080718762654,4.8794018834891765e-18,-3.507264847053787
