dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,4.482111162171393,0.0005165884572064006,1.1572761257960118
5,63.54519692264685,1.233107657032476e-18,16.407299294192136
10,20.241364447338633,9.138923421379878e-12,5.2262978272704945
15,58.42771065894424,3.978277246772681e-18,15.085970022607775
30,40.6832345353579,6.140450183432468e-16,10.504365988352772
