mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.11662304371843055,1.0519266198308515,65.07661199539584,"[190111, 394060, 277463, 664900]",8
"(0, 10)",Metro,1.203015417577241,1.113971651213476,24.44486917181344,"[190111, 394060, 277463, 664900]",10
"(0, 15)",Metro,0.06763844974266339,1.7349389717310504,6.055751438419418,"[190111, 394060, 277463, 664900]",15
"(0, 20)",Metro,0.043073200982544996,1.7342409800173786,6.069359530143356,"[190111, 394060, 277463, 664900]",20
