mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,17.752750485938492,4.041798955408119e-17,3.2411939663031037
8,15.054249025142745,3.060262047430496e-15,2.748517259123613
10,13.076193471643903,1.0937578366229344e-13,2.387375376907052
12,16.907164884310337,1.4750023056417356e-16,3.086811863531998
15,19.6086989746152,2.8028272736988388e-18,3.5800422505750555
18,22.677872555363578,5.308621425298604e-20,4.140394118266652
