mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-96.20073855257952,6.926732333643582e-38,-17.56377151796823
8,-27.348791657216033,2.942632178877238e-22,-4.993183370388772
10,-41.98166640749506,1.598005475504921e-27,-7.6647685643473045
12,-32.606338046832235,2.098958262945768e-24,-5.953075621962985
15,-23.59508282726109,1.7802348890869228e-20,-4.30785303689789
18,-30.277504160940758,1.696226925070837e-23,-5.52789067130126
