mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-21.456980237959993,2.4210377930449753e-19,-3.917490697424418
8,-23.855181052649996,1.3150736668340135e-20,-4.355340258635413
10,-21.538195023444928,2.183435098379246e-19,-3.932318420762099
12,-20.976797216851825,4.491110639135252e-19,-3.8298216732937775
15,-22.520331958521236,6.430044239903522e-20,-4.111631272062192
18,-21.481798538009,2.345722007843386e-19,-3.9220218783496756
