run_id,b,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
17,0.5,DEMetro,0.03655970913083083,0.015319293415687767,5.026862093603171,1.0089403024252266,846.2313478813991,1.482219934463501
17,1.0,DEMetro,0.06318146412831904,0.02015914002588523,2.3970761883740384,1.004035149434518,1104.6170847600297,1.2146377563476562
17,2.0,DEMetro,0.15595769864603382,0.031946909623991146,3.03954136919348,1.0052760047703535,1238.9211380508523,1.2446606159210205
17,5.0,DEMetro,0.1773807057873069,0.01793235984384655,-0.042216874506264226,1.0101939520410081,887.8328030834805,1.2785141468048096
