nu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,6.547149682187305,1.0569825338987684,496.5649332128325,8.219333338737489,2.226256321879355,0.050938293387426496,263.9017169247317,0.09186821220805734
2,0.2687895460122237,1.0230301246124671,909.6138628629084,8.155694365501404,0.14440080361087226,0.006972136699424753,221.6722804267408,0.10631664439489881
5,0.15535642692627197,1.0307121794061085,681.3599151162709,8.126102018356324,0.07669900382525924,0.00978614384276607,237.1818948485171,0.10534787403537088
10,0.1918521907998772,1.0313813401444774,645.481941430053,8.120966911315918,0.17346347137122858,0.011790389068406798,206.02576625382758,0.11169020502258044
